Flight ID,Flight Number,Date,Route ID,Origin,Destination,Aircraft Type,Scheduled Departure,Actual Departure,Scheduled Arrival,Actual Arrival,Departure Delay Minutes,Flight Status,Passengers,Capacity,Load Factor,Day of Week,Month,Departure Hour,Peak Period,On-Time Flag,Route,Origin City,Origin Region,Destination City,Destination Region,Origin Airport Name,Origin Country,Destination Airport Name,Destination Country,Aircraft Name,Aircraft Age,Aircraft Category,Year,Month Number,Month Name,Year Month,Quarter,Day,Day of Week Number,Weekend Flag,Operated Flag,Cancelled Flag,On Time Flight Flag
FLT-20250901-061,AI0475,2025-09-01,47,PNQ,BLR,A321neo,2025-09-01 10:40:00,2025-09-01 11:20:00,2025-09-01 13:18:00,2025-09-01 13:45:00,40.0,Operated,143,220,0.65,Monday,2025-09,10,Peak,0.0,PNQ-BLR,Pune,West,Bengaluru,South,Pune International,India,Kempegowda International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-062,AI0076,2025-09-01,7,DEL,GOI,A320-200,2025-09-01 15:55:00,2025-09-01 15:57:00,2025-09-01 18:36:00,2025-09-01 18:36:00,2.0,Operated,123,180,0.6833,Monday,2025-09,15,Off-Peak,1.0,DEL-GOI,Delhi,North,Goa,West,Indira Gandhi International,India,Manohar International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-063,AI0447,2025-09-01,44,COK,MAA,B737 MAX 8,2025-09-01 05:20:00,2025-09-01 05:32:00,2025-09-01 08:01:00,2025-09-01 08:11:00,12.0,Operated,187,189,0.9894,Monday,2025-09,5,Off-Peak,1.0,COK-MAA,Kochi,South,Chennai,South,Cochin International,India,Chennai International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-064,AI0088,2025-09-01,8,DEL,PNQ,A320neo,2025-09-01 15:00:00,2025-09-01 15:07:00,2025-09-01 17:59:00,2025-09-01 18:15:00,7.0,Operated,121,186,0.6505,Monday,2025-09,15,Off-Peak,1.0,DEL-PNQ,Delhi,North,Pune,West,Indira Gandhi International,India,Pune International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-065,AI0471,2025-09-01,47,PNQ,BLR,B737 MAX 8,2025-09-01 21:35:00,2025-09-01 21:53:00,2025-09-02 00:33:00,2025-09-02 00:54:00,18.0,Operated,140,189,0.7407,Monday,2025-09,21,Peak,0.0,PNQ-BLR,Pune,West,Bengaluru,South,Pune International,India,Kempegowda International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-066,AI0352,2025-09-01,35,HYD,DEL,A321neo,2025-09-01 11:00:00,2025-09-01 11:12:00,2025-09-01 12:52:00,2025-09-01 13:03:00,12.0,Operated,201,220,0.9136,Monday,2025-09,11,Off-Peak,1.0,HYD-DEL,Hyderabad,South,Delhi,North,Rajiv Gandhi International,India,Indira Gandhi International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-067,AI0143,2025-09-01,14,BOM,CCU,B737-800,2025-09-01 07:35:00,2025-09-01 07:47:00,2025-09-01 10:24:00,2025-09-01 10:41:00,12.0,Operated,102,174,0.5862,Monday,2025-09,7,Peak,1.0,BOM-CCU,Mumbai,West,Kolkata,East,Chhatrapati Shivaji Maharaj International,India,Netaji Subhas Chandra Bose International,India,Boeing 737-800,10,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-068,AI0174,2025-09-01,17,BOM,PNQ,ATR72-600,2025-09-01 16:45:00,2025-09-01 17:05:00,2025-09-01 19:33:00,2025-09-01 19:49:00,20.0,Operated,63,72,0.875,Monday,2025-09,16,Off-Peak,0.0,BOM-PNQ,Mumbai,West,Pune,West,Chhatrapati Shivaji Maharaj International,India,Pune International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-069,AI0365,2025-09-01,36,HYD,BOM,ATR72-600,2025-09-01 09:30:00,2025-09-01 09:37:00,2025-09-01 12:12:00,2025-09-01 12:20:00,7.0,Operated,58,72,0.8056,Monday,2025-09,9,Peak,1.0,HYD-BOM,Hyderabad,South,Mumbai,West,Rajiv Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-070,AI0506,2025-09-01,50,DEL,IXC,B737-800,2025-09-01 09:55:00,2025-09-01 10:10:00,2025-09-01 12:36:00,2025-09-01 12:54:00,15.0,Operated,133,174,0.7644,Monday,2025-09,9,Peak,1.0,DEL-IXC,Delhi,North,Chandigarh,North,Indira Gandhi International,India,Chandigarh International,India,Boeing 737-800,10,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-071,AI0407,2025-09-01,40,CCU,BOM,E190-E2,2025-09-01 15:45:00,2025-09-01 16:04:00,2025-09-01 18:49:00,2025-09-01 19:15:00,19.0,Operated,113,114,0.9912,Monday,2025-09,15,Off-Peak,0.0,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,Embraer E190-E2,2,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-072,AI0048,2025-09-01,4,DEL,HYD,A321neo,2025-09-01 21:05:00,2025-09-01 21:32:00,2025-09-02 00:05:00,2025-09-02 00:43:00,27.0,Operated,158,220,0.7182,Monday,2025-09,21,Peak,0.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-073,AI0021,2025-09-01,2,DEL,BLR,ATR72-600,2025-09-01 09:40:00,2025-09-01 09:40:00,2025-09-01 11:24:00,2025-09-01 11:24:00,0.0,Operated,58,72,0.8056,Monday,2025-09,9,Peak,1.0,DEL-BLR,Delhi,North,Bengaluru,South,Indira Gandhi International,India,Kempegowda International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-074,AI0062,2025-09-01,6,DEL,COK,ATR72-600,2025-09-01 07:10:00,2025-09-01 08:03:00,2025-09-01 09:46:00,2025-09-01 10:41:00,53.0,Operated,53,72,0.7361,Monday,2025-09,7,Peak,0.0,DEL-COK,Delhi,North,Kochi,South,Indira Gandhi International,India,Cochin International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-075,AI0543,2025-09-01,54,HYD,NAG,B737 MAX 8,2025-09-01 10:15:00,2025-09-01 10:20:00,2025-09-01 12:37:00,2025-09-01 12:44:00,5.0,Operated,172,189,0.9101,Monday,2025-09,10,Peak,1.0,HYD-NAG,Hyderabad,South,Nagpur,Central,Rajiv Gandhi International,India,Dr. Babasaheb Ambedkar International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-076,AI0424,2025-09-01,42,COK,GOI,A320neo,2025-09-01 21:50:00,2025-09-01 22:10:00,2025-09-02 00:52:00,2025-09-02 01:15:00,20.0,Operated,143,186,0.7688,Monday,2025-09,21,Peak,0.0,COK-GOI,Kochi,South,Goa,West,Cochin International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-077,AI0045,2025-09-01,4,DEL,HYD,B737 MAX 8,2025-09-01 08:25:00,2025-09-01 08:39:00,2025-09-01 10:22:00,2025-09-01 10:47:00,14.0,Operated,119,189,0.6296,Monday,2025-09,8,Peak,1.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-078,AI0546,2025-09-01,54,HYD,NAG,B737 MAX 8,2025-09-01 08:55:00,2025-09-01 09:28:00,2025-09-01 11:47:00,2025-09-01 12:18:00,33.0,Operated,145,189,0.7672,Monday,2025-09,8,Peak,0.0,HYD-NAG,Hyderabad,South,Nagpur,Central,Rajiv Gandhi International,India,Dr. Babasaheb Ambedkar International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-079,AI0297,2025-09-01,29,MAA,CCU,E190-E2,2025-09-01 15:30:00,2025-09-01 15:38:00,2025-09-01 18:45:00,2025-09-01 18:45:00,8.0,Operated,82,114,0.7193,Monday,2025-09,15,Off-Peak,1.0,MAA-CCU,Chennai,South,Kolkata,East,Chennai International,India,Netaji Subhas Chandra Bose International,India,Embraer E190-E2,2,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-080,AI0188,2025-09-01,18,BOM,AMD,B737-800,2025-09-01 07:05:00,2025-09-01 07:23:00,2025-09-01 09:47:00,2025-09-01 10:08:00,18.0,Operated,133,174,0.7644,Monday,2025-09,7,Peak,0.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Boeing 737-800,10,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-081,AI0261,2025-09-01,26,BLR,DEL,A320-200,2025-09-01 07:55:00,2025-09-01 08:06:00,2025-09-01 09:34:00,2025-09-01 09:46:00,11.0,Operated,115,180,0.6389,Monday,2025-09,7,Peak,1.0,BLR-DEL,Bengaluru,South,Delhi,North,Kempegowda International,India,Indira Gandhi International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-082,AI0442,2025-09-01,44,COK,MAA,A321neo,2025-09-01 06:20:00,2025-09-01 06:26:00,2025-09-01 09:25:00,2025-09-01 09:45:00,6.0,Operated,198,220,0.9,Monday,2025-09,6,Off-Peak,1.0,COK-MAA,Kochi,South,Chennai,South,Cochin International,India,Chennai International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-083,AI0343,2025-09-01,34,HYD,GOI,A330-300,2025-09-01 23:50:00,2025-09-01 23:58:00,2025-09-02 03:00:00,2025-09-02 03:19:00,8.0,Operated,214,300,0.7133,Monday,2025-09,23,Off-Peak,1.0,HYD-GOI,Hyderabad,South,Goa,West,Rajiv Gandhi International,India,Manohar International,India,Airbus A330-300,12,Wide-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-084,AI0104,2025-09-01,10,DEL,JAI,ATR72-600,2025-09-01 17:40:00,2025-09-01 17:51:00,2025-09-01 19:31:00,2025-09-01 19:48:00,11.0,Operated,66,72,0.9167,Monday,2025-09,17,Peak,1.0,DEL-JAI,Delhi,North,Jaipur,North,Indira Gandhi International,India,Jaipur International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-085,AI0365,2025-09-01,36,HYD,BOM,B737 MAX 8,2025-09-01 13:30:00,2025-09-01 13:48:00,2025-09-01 17:09:00,2025-09-01 17:34:00,18.0,Operated,185,189,0.9788,Monday,2025-09,13,Off-Peak,0.0,HYD-BOM,Hyderabad,South,Mumbai,West,Rajiv Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-086,AI0146,2025-09-01,14,BOM,CCU,B737-800,2025-09-01 13:10:00,2025-09-01 13:18:00,2025-09-01 15:39:00,2025-09-01 15:44:00,8.0,Operated,172,174,0.9885,Monday,2025-09,13,Off-Peak,1.0,BOM-CCU,Mumbai,West,Kolkata,East,Chhatrapati Shivaji Maharaj International,India,Netaji Subhas Chandra Bose International,India,Boeing 737-800,10,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-087,AI0317,2025-09-01,31,MAA,BOM,A320-200,2025-09-01 13:35:00,2025-09-01 13:51:00,2025-09-01 16:06:00,2025-09-01 16:32:00,16.0,Operated,138,180,0.7667,Monday,2025-09,13,Off-Peak,0.0,MAA-BOM,Chennai,South,Mumbai,West,Chennai International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-088,AI0488,2025-09-01,48,DEL,LKO,ATR72-600,2025-09-01 16:15:00,2025-09-01 16:31:00,2025-09-01 18:46:00,2025-09-01 19:01:00,16.0,Operated,60,72,0.8333,Monday,2025-09,16,Off-Peak,0.0,DEL-LKO,Delhi,North,Lucknow,North,Indira Gandhi International,India,Chaudhary Charan Singh International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-089,AI0151,2025-09-01,15,BOM,COK,ATR72-600,2025-09-01 17:10:00,2025-09-01 17:24:00,2025-09-01 19:15:00,2025-09-01 19:33:00,14.0,Operated,54,72,0.75,Monday,2025-09,17,Peak,1.0,BOM-COK,Mumbai,West,Kochi,South,Chhatrapati Shivaji Maharaj International,India,Cochin International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-090,AI0082,2025-09-01,8,DEL,PNQ,A320neo,2025-09-01 19:55:00,2025-09-01 20:15:00,2025-09-01 21:16:00,2025-09-01 21:37:00,20.0,Operated,166,186,0.8925,Monday,2025-09,19,Peak,0.0,DEL-PNQ,Delhi,North,Pune,West,Indira Gandhi International,India,Pune International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,0
FLT-20250901-091,AI0143,2025-09-01,14,BOM,CCU,B737 MAX 8,2025-09-01 14:50:00,2025-09-01 14:50:00,2025-09-01 17:22:00,2025-09-01 17:28:00,0.0,Operated,150,189,0.7937,Monday,2025-09,14,Off-Peak,1.0,BOM-CCU,Mumbai,West,Kolkata,East,Chhatrapati Shivaji Maharaj International,India,Netaji Subhas Chandra Bose International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-092,AI0234,2025-09-01,23,BLR,GOI,A320neo,2025-09-01 15:55:00,2025-09-01 16:04:00,2025-09-01 18:12:00,2025-09-01 18:21:00,9.0,Operated,139,186,0.7473,Monday,2025-09,15,Off-Peak,1.0,BLR-GOI,Bengaluru,South,Goa,West,Kempegowda International,India,Manohar International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-093,AI0405,2025-09-01,40,CCU,BOM,A321neo,2025-09-01 10:10:00,2025-09-01 10:07:00,2025-09-01 13:19:00,2025-09-01 13:40:00,0.0,Operated,179,220,0.8136,Monday,2025-09,10,Peak,1.0,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250901-094,AI0216,2025-09-01,21,BLR,HYD,A321neo,2025-09-01 16:05:00,2025-09-01 16:07:00,2025-09-01 18:30:00,2025-09-01 18:49:00,2.0,Operated,191,220,0.8682,Monday,2025-09,16,Off-Peak,1.0,BLR-HYD,Bengaluru,South,Hyderabad,South,Kempegowda International,India,Rajiv Gandhi International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,1,1,Weekday,1,0,1
FLT-20250902-001,AI0101,2025-09-02,10,DEL,JAI,ATR72-600,2025-09-02 06:20:00,2025-09-02 07:13:00,2025-09-02 08:47:00,2025-09-02 09:48:00,53.0,Operated,58,72,0.8056,Tuesday,2025-09,6,Off-Peak,0.0,DEL-JAI,Delhi,North,Jaipur,North,Indira Gandhi International,India,Jaipur International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-002,AI0302,2025-09-02,30,MAA,DEL,B737 MAX 8,2025-09-02 17:15:00,2025-09-02 17:30:00,2025-09-02 20:09:00,2025-09-02 20:27:00,15.0,Operated,152,189,0.8042,Tuesday,2025-09,17,Peak,1.0,MAA-DEL,Chennai,South,Delhi,North,Chennai International,India,Indira Gandhi International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-003,AI0503,2025-09-02,50,DEL,IXC,B737 MAX 8,2025-09-02 15:45:00,2025-09-02 15:54:00,2025-09-02 17:20:00,2025-09-02 17:42:00,9.0,Operated,146,189,0.7725,Tuesday,2025-09,15,Off-Peak,1.0,DEL-IXC,Delhi,North,Chandigarh,North,Indira Gandhi International,India,Chandigarh International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-004,AI0184,2025-09-02,18,BOM,AMD,A320-200,2025-09-02 19:45:00,2025-09-02 20:10:00,2025-09-02 21:46:00,2025-09-02 22:02:00,25.0,Operated,135,180,0.75,Tuesday,2025-09,19,Peak,0.0,BOM-AMD,Mumbai,West,Ahmedabad,West,Chhatrapati Shivaji Maharaj International,India,Sardar Vallabhbhai Patel International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-005,AI0175,2025-09-02,17,BOM,PNQ,B737-800,2025-09-02 23:05:00,2025-09-02 23:14:00,2025-09-03 02:28:00,2025-09-03 02:43:00,9.0,Operated,123,174,0.7069,Tuesday,2025-09,23,Off-Peak,1.0,BOM-PNQ,Mumbai,West,Pune,West,Chhatrapati Shivaji Maharaj International,India,Pune International,India,Boeing 737-800,10,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-006,AI0266,2025-09-02,26,BLR,DEL,ATR72-600,2025-09-02 19:20:00,2025-09-02 20:06:00,2025-09-02 21:40:00,2025-09-02 22:48:00,46.0,Operated,50,72,0.6944,Tuesday,2025-09,19,Peak,0.0,BLR-DEL,Bengaluru,South,Delhi,North,Kempegowda International,India,Indira Gandhi International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-007,AI0087,2025-09-02,8,DEL,PNQ,B737-800,2025-09-02 15:00:00,2025-09-02 15:21:00,2025-09-02 18:36:00,2025-09-02 19:05:00,21.0,Operated,113,174,0.6494,Tuesday,2025-09,15,Off-Peak,0.0,DEL-PNQ,Delhi,North,Pune,West,Indira Gandhi International,India,Pune International,India,Boeing 737-800,10,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-008,AI0478,2025-09-02,47,PNQ,BLR,A320neo,2025-09-02 10:00:00,2025-09-02 10:51:00,2025-09-02 12:02:00,2025-09-02 12:50:00,51.0,Operated,125,186,0.672,Tuesday,2025-09,10,Peak,0.0,PNQ-BLR,Pune,West,Bengaluru,South,Pune International,India,Kempegowda International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-009,AI0401,2025-09-02,40,CCU,BOM,A320-200,2025-09-02 16:05:00,2025-09-02 16:17:00,2025-09-02 17:49:00,2025-09-02 18:03:00,12.0,Operated,147,180,0.8167,Tuesday,2025-09,16,Off-Peak,1.0,CCU-BOM,Kolkata,East,Mumbai,West,Netaji Subhas Chandra Bose International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-010,AI0492,2025-09-02,49,DEL,VNS,ATR72-600,2025-09-02 20:40:00,2025-09-02 20:36:00,2025-09-02 22:41:00,2025-09-02 22:41:00,0.0,Operated,62,72,0.8611,Tuesday,2025-09,20,Peak,1.0,DEL-VNS,Delhi,North,Varanasi,North,Indira Gandhi International,India,Lal Bahadur Shastri International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-011,AI0123,2025-09-02,12,BOM,MAA,A320neo,2025-09-02 11:35:00,2025-09-02 11:53:00,2025-09-02 13:27:00,2025-09-02 13:40:00,18.0,Operated,120,186,0.6452,Tuesday,2025-09,11,Off-Peak,0.0,BOM-MAA,Mumbai,West,Chennai,South,Chhatrapati Shivaji Maharaj International,India,Chennai International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-012,AI0274,2025-09-02,27,MAA,HYD,B737 MAX 8,2025-09-02 05:40:00,2025-09-02 06:01:00,2025-09-02 08:22:00,2025-09-02 08:40:00,21.0,Operated,148,189,0.7831,Tuesday,2025-09,5,Off-Peak,0.0,MAA-HYD,Chennai,South,Hyderabad,South,Chennai International,India,Rajiv Gandhi International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-013,AI0085,2025-09-02,8,DEL,PNQ,A321neo,2025-09-02 14:10:00,2025-09-02 14:19:00,2025-09-02 15:44:00,2025-09-02 15:51:00,9.0,Operated,160,220,0.7273,Tuesday,2025-09,14,Off-Peak,1.0,DEL-PNQ,Delhi,North,Pune,West,Indira Gandhi International,India,Pune International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-014,AI0256,2025-09-02,25,BLR,CCU,E190-E2,2025-09-02 05:05:00,2025-09-02 05:24:00,2025-09-02 07:02:00,2025-09-02 07:22:00,19.0,Operated,88,114,0.7719,Tuesday,2025-09,5,Off-Peak,0.0,BLR-CCU,Bengaluru,South,Kolkata,East,Kempegowda International,India,Netaji Subhas Chandra Bose International,India,Embraer E190-E2,2,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-015,AI0467,2025-09-02,46,PNQ,AMD,A320-200,2025-09-02 16:55:00,2025-09-02 17:13:00,2025-09-02 18:48:00,2025-09-02 18:54:00,18.0,Operated,163,180,0.9056,Tuesday,2025-09,16,Off-Peak,0.0,PNQ-AMD,Pune,West,Ahmedabad,West,Pune International,India,Sardar Vallabhbhai Patel International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-016,AI0048,2025-09-02,4,DEL,HYD,A321neo,2025-09-02 14:05:00,2025-09-02 14:15:00,2025-09-02 17:09:00,2025-09-02 17:18:00,10.0,Operated,175,220,0.7955,Tuesday,2025-09,14,Off-Peak,1.0,DEL-HYD,Delhi,North,Hyderabad,South,Indira Gandhi International,India,Rajiv Gandhi International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-017,AI0331,2025-09-02,33,HYD,COK,ATR72-600,2025-09-02 08:15:00,2025-09-02 08:19:00,2025-09-02 10:27:00,2025-09-02 10:40:00,4.0,Operated,62,72,0.8611,Tuesday,2025-09,8,Peak,1.0,HYD-COK,Hyderabad,South,Kochi,South,Rajiv Gandhi International,India,Cochin International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-018,AI0012,2025-09-02,1,DEL,BOM,A320neo,2025-09-02 10:50:00,2025-09-02 11:15:00,2025-09-02 14:03:00,2025-09-02 14:26:00,25.0,Operated,119,186,0.6398,Tuesday,2025-09,10,Peak,0.0,DEL-BOM,Delhi,North,Mumbai,West,Indira Gandhi International,India,Chhatrapati Shivaji Maharaj International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-019,AI0193,2025-09-02,19,BOM,JAI,A321neo,2025-09-02 08:30:00,2025-09-02 08:49:00,2025-09-02 10:28:00,2025-09-02 10:51:00,19.0,Operated,176,220,0.8,Tuesday,2025-09,8,Peak,0.0,BOM-JAI,Mumbai,West,Jaipur,North,Chhatrapati Shivaji Maharaj International,India,Jaipur International,India,Airbus A321neo,4,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-020,AI0314,2025-09-02,31,MAA,BOM,ATR72-600,2025-09-02 06:00:00,2025-09-02 06:14:00,2025-09-02 08:31:00,2025-09-02 08:51:00,14.0,Operated,45,72,0.625,Tuesday,2025-09,6,Off-Peak,1.0,MAA-BOM,Chennai,South,Mumbai,West,Chennai International,India,Chhatrapati Shivaji Maharaj International,India,ATR 72-600,6,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-021,AI0165,2025-09-02,16,BOM,GOI,E190-E2,2025-09-02 16:20:00,2025-09-02 16:46:00,2025-09-02 18:55:00,2025-09-02 19:03:00,26.0,Operated,91,114,0.7982,Tuesday,2025-09,16,Off-Peak,0.0,BOM-GOI,Mumbai,West,Goa,West,Chhatrapati Shivaji Maharaj International,India,Manohar International,India,Embraer E190-E2,2,Regional,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-022,AI0146,2025-09-02,14,BOM,CCU,B737 MAX 8,2025-09-02 19:15:00,2025-09-02 19:37:00,2025-09-02 21:59:00,2025-09-02 22:28:00,22.0,Operated,166,189,0.8783,Tuesday,2025-09,19,Peak,0.0,BOM-CCU,Mumbai,West,Kolkata,East,Chhatrapati Shivaji Maharaj International,India,Netaji Subhas Chandra Bose International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-023,AI0537,2025-09-02,53,MAA,IXM,A320neo,2025-09-02 07:05:00,2025-09-02 07:14:00,2025-09-02 09:18:00,2025-09-02 09:22:00,9.0,Operated,138,186,0.7419,Tuesday,2025-09,7,Peak,1.0,MAA-IXM,Chennai,South,Madurai,South,Chennai International,India,Madurai International,India,Airbus A320neo,5,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-024,AI0488,2025-09-02,48,DEL,LKO,A320-200,2025-09-02 20:20:00,2025-09-02 20:31:00,2025-09-02 22:13:00,2025-09-02 22:27:00,11.0,Operated,120,180,0.6667,Tuesday,2025-09,20,Peak,1.0,DEL-LKO,Delhi,North,Lucknow,North,Indira Gandhi International,India,Chaudhary Charan Singh International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
FLT-20250902-025,AI0051,2025-09-02,5,DEL,CCU,B737 MAX 8,2025-09-02 23:55:00,2025-09-03 00:12:00,2025-09-03 02:10:00,2025-09-03 02:31:00,17.0,Operated,178,189,0.9418,Tuesday,2025-09,23,Off-Peak,0.0,DEL-CCU,Delhi,North,Kolkata,East,Indira Gandhi International,India,Netaji Subhas Chandra Bose International,India,Boeing 737 MAX 8,3,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,0
FLT-20250902-026,AI0412,2025-09-02,41,COK,TRV,A320-200,2025-09-02 15:25:00,2025-09-02 15:35:00,2025-09-02 18:26:00,2025-09-02 18:26:00,10.0,Operated,178,180,0.9889,Tuesday,2025-09,15,Off-Peak,1.0,COK-TRV,Kochi,South,Thiruvananthapuram,South,Cochin International,India,Trivandrum International,India,Airbus A320-200,8,Narrow-body,2025,9,September,2025-09,Q3,2,2,Weekday,1,0,1
